Date,SPX Index,RTY Index,NDX Index,INDU Index,S5FINL Index,S5INFT Index,S5HLTH Index,S5TELS Index,S5INDU Index,S5COND Index,S5CONS Index,S5ENRS Index,S5MATR Index,S5RLST Index,S5UTIL Index,MXWD Index,MXWDEWGT Index,MXWO Index,MXEA Index,SX5E Index,SXXP Index,UKX Index,NKY Index,TPX Index,SPTSX60 Index,DAX Index,CAC Index,AEX Index,FTSEMIB Index,IBEX Index,OMX Index,AS51 Index,MXEF Index,XIN9I Index,HSI Index,KOSPI Index,TWSE Index,SENSEX Index,MXLA Index,WN1 Comdty,UXY1 Comdty,TY1 Comdty,FV1 Comdty,TU1 Comdty,CN1 Comdty,UB1 Comdty,RX1 Comdty,OE1 Comdty,DU1 Comdty,OAT1 Comdty,G 1 Comdty,IK1 Comdty,JB1 Comdty,XM1 Comdty,TFT1 Comdty,DW1 Comdty,KAA1 Comdty,LEGATRUH Index,LGTRTRUH Index,H03454US Index,H03450US Index,LGCPTRUH Index,LG30TRUH Index,LG20TRUH Index,LUATTRUU Index,EURUSD Curncy,JPYUSD Curncy,GBPUSD Curncy,CHFUSD Curncy,SEKUSD Curncy,CADUSD Curncy,AD1 Curncy,NZDUSD Curncy,CNYUSD Curncy,BRLUSD Curncy,MXNUSD Curncy,KRWUSD Curncy,CL1 Comdty,HG1 Comdty,NG1 Comdty,GC1 Comdty,SI1 Comdty,PL1 Comdty,SCO1 Comdty,PA1 Comdty,C 1 Comdty,W 1 Comdty,S 1 Comdty,VIX Index
Date,S&P500,R.2000,NASDAQ,Dow,Financial,Technology,Health Care,Communication,Industrial,Con. Disc,Con. Staples,Energy,Material,Real Estate,Utilities,ACWI,ACWI (EW),MSCI World,MSCI EAFE,EUROSTOXX50,STOXX600,FTSE100,Nikkei225,Topix,TSX60,DAX,CAC40,AEX,FTSE MIB,IBEX35,OMXS30,ASX200,MSCI EM,China A50,HangSeng,Kospi,TAIEX,SENSEX,MSCI Latin,US 30Y,US Ultra 10Y,US 10Y,US 5Y,US 2Y,Canada 10Y,Germany 30Y,Germany 10Y,Germany 5Y,Germany 2Y,France 10Y,UK 10Y,Italy 10Y,Japan 10Y,Australia 10Y,China 10Y,Mexico 10Y,Korea 10Y,Bbg Global Agg,Bbg Global Treasury,Bbg Global Treasury LT,Bbg Global Treasury ST,Bbg Global Corporate,Bbg Global HY,Bbg EM USD,Bbg US Treasury,EUR,JPY,GBP,CHF,SEK,CAD,AUD,NZD,CNY,BRL,MXN,KRW,WTI,Copper,Natural Gas(US),Gold,Silver,Platinum,Iron Ore,Palladium,Corn,Wheat,Soybean,VIX
2022-12-30,3839.5,1761.246,10939.76,33147.25,569.74,2172.17,1585.54,159.37,831.4,1005.483,779.13,672.34,489.55,232.37,358.48,605.38,3301.74,2602.69,1943.93,3793.62,424.89,7451.74,26094.5,1891.71,1168.907,13923.59,6473.76,689.01,23706.96,8229.1,2043.4,7038.688,956.38,13004.11,19781.41,2236.4,14137.69,60840.74,2128.29,134.3125,118.28125,112.296875,108.046875,102.5,122.55,135.24,132.93,115.75,105.42,127.3,99.9,108.92,145.46,95.925,100.24,92.775,109.95,523.7268,219.12,296.16,178.57,260.1575,498.2478,374.7045,2188.39,1.0705,0.007627,1.2083,1.0817,0.095893,0.7378,68.285,0.635,0.14498,0.1892,0.05128,0.07934,80.26,381.05,4.475,1826.2,24.04,1073.7,111.28,1798.0,678.5,792.0,1519.25,21.67
2023-01-02,3839.5,1761.246,10939.76,33147.25,569.74,2172.17,1585.54,159.37,831.4,1005.483,779.13,672.34,489.55,232.37,358.48,606.31,3305.13,2607.25,1955.87,3856.09,428.95,7451.74,26094.5,1891.71,1168.907,14069.26,6594.57,701.16,24158.28,8369.7,2075.76,7038.688,956.12,13004.11,19781.41,2225.67,14137.69,61167.79,2096.12,134.3125,118.28125,112.296875,108.046875,102.5,122.55,139.06,134.32,116.3,105.56,128.7,99.9,109.97,145.46,95.925,100.24,92.925,109.5,523.7268,219.12,296.16,178.57,260.1575,498.2478,374.7045,2188.39,1.0667,0.007645,1.2046,1.0798,0.095569,0.7367,68.285,0.6317,0.14498,0.1865,0.05137,0.07859,80.26,381.05,4.475,1826.2,24.04,1073.7,111.28,1798.0,678.5,792.0,1519.25,21.67
2023-01-03,3824.14,1750.734,10862.64,33136.37,571.88,2150.31,1580.97,161.59,833.12,999.5387,777.29,647.97,489.04,233.09,358.5,605.46,3316.35,2600.91,1960.08,3882.29,434.18,7554.09,26094.5,1891.71,1173.798,14181.67,6623.89,707.63,24436.47,8397.4,2090.03,6946.19,962.57,12976.97,20145.29,2218.68,14224.12,61294.2,2044.08,135.53125,118.75,112.640625,108.015625,102.5546875,123.19,141.7,135.08,116.57,105.6,129.57,100.48,110.63,145.46,95.975,100.31,93.4,110.68,526.003,220.08,298.96,178.72,261.1701,500.6635,375.5842,2195.75,1.0548,0.007633,1.1968,1.0683,0.094571,0.7315,67.54,0.6252,0.14461,0.1831,0.05153,0.07868,76.93,376.65,3.988,1846.1,24.236,1082.0,117.14,1692.9,670.5,775.5,1487.25,22.9
2023-01-04,3852.97,1772.544,10914.8,33269.77,580.95,2155.82,1584.91,163.36,840.73,1013.672,779.53,648.34,497.55,238.42,361.86,611.12,3343.73,2624.35,1981.4,3973.97,440.19,7585.19,25716.86,1868.15,1181.795,14490.78,6776.43,717.51,24860.56,8559.8,2120.35,7059.218,974.22,13009.41,20793.11,2255.98,14199.13,60657.45,2056.88,137.25,119.53125,113.1875,108.3125,102.6015625,123.93,144.6,136.47,117.25,105.775,131.02,102.29,112.49,145.41,96.075,100.51,93.675,111.56,528.4181,221.07,301.55,178.9,262.5026,503.5376,376.8794,2206.51,1.0604,0.00754,1.2055,1.0755,0.095165,0.742,68.585,0.6294,0.14502,0.1841,0.05159,0.07863,72.84,374.05,4.172,1859.0,23.964,1080.7,116.05,1796.7,653.75,745.5,1478.25,22.01
2023-01-05,3808.1,1753.193,10741.22,32930.08,575.62,2113.63,1568.57,162.46,831.6,1004.03,771.85,661.25,489.6,231.52,353.82,605.7,3341.84,2594.69,1961.42,3959.48,439.33,7633.45,25820.8,1868.9,1176.636,14436.31,6761.5,714.32,24832.7,8607.6,2137.44,7063.629,984.0,13331.23,21052.17,2264.65,14301.05,60353.27,2107.75,137.75,119.4375,113.015625,108.140625,102.4726563,123.65,143.3,135.99,116.97,105.645,130.62,101.57,112.09,145.67,96.145,100.435,94.3,111.52,527.813,220.85,301.23,178.77,262.2968,503.2684,376.1616,2204.71,1.0522,0.007496,1.1908,1.0682,0.093557,0.7369,67.755,0.6234,0.14534,0.1868,0.05174,0.07877,73.67,382.1,3.72,1840.6,23.424,1059.1,116.2,1732.7,652.75,746.75,1466.75,22.46
2023-01-06,3895.08,1792.8,11040.35,33630.61,588.73,2176.86,1582.51,165.26,854.0,1028.103,792.74,672.35,506.45,238.14,361.0,617.4,3385.06,2649.76,1995.78,4017.83,444.42,7699.49,25973.85,1875.76,1195.343,14610.02,6860.95,724.26,25180.35,8701.1,2137.44,7109.594,988.68,13376.91,20991.64,2289.97,14373.34,59900.37,2181.73,140.0625,120.875,114.21875,109.0234375,102.8398438,124.52,146.6,137.43,117.56,105.8,132.02,102.71,113.49,145.89,96.16,100.295,96.05,111.56,531.3459,222.07,304.55,179.14,264.5969,507.1823,378.1567,2224.97,1.0644,0.007571,1.2093,1.0777,0.094973,0.7438,69.0,0.6347,0.14643,0.1914,0.05221,0.07883,73.77,391.1,3.71,1869.7,23.982,1092.6,118.68,1806.7,654.0,743.5,1501.5,21.13
2023-01-09,3892.09,1795.911,11108.45,33517.65,586.18,2200.61,1556.25,165.27,850.41,1033.926,784.59,669.19,509.49,238.01,363.3,621.93,3434.52,2663.17,2029.89,4068.62,448.35,7724.94,25973.85,1875.76,1197.468,14792.83,6907.36,736.18,25385.09,8694.9,2191.82,7151.326,1013.5,13506.95,21388.34,2350.19,14752.21,60747.31,2180.71,141.15625,121.40625,114.625,109.296875,102.9648438,124.81,145.52,137.03,117.46,105.755,131.71,102.26,113.48,145.89,96.26,100.3,96.125,112.64,532.0848,222.22,304.99,179.27,265.3725,510.208,379.9771,2230.5,1.073,0.007582,1.2184,1.0855,0.096104,0.7469,69.52,0.6372,0.14767,0.1902,0.05221,0.08041,74.63,402.65,3.91,1877.8,23.871,1086.3,118.03,1775.4,652.75,741.5,1503.5,21.97
2023-01-10,3919.25,1822.653,11205.78,33704.1,589.99,2214.14,1569.24,167.4,855.0,1046.97,783.33,674.21,514.7,238.83,363.46,623.63,3435.52,2671.2,2018.61,4057.46,445.71,7694.49,26175.56,1880.88,1198.186,14774.6,6869.14,733.03,25364.61,8712.7,2180.7,7130.996,1014.02,13521.65,21331.46,2351.31,14802.96,60115.48,2220.15,138.71875,120.40625,114.0,108.953125,102.8515625,124.27,143.64,136.2,117.06,105.66,130.94,101.87,113.37,145.71,96.265,100.12,95.775,112.6,530.5653,221.61,303.07,179.2,264.5727,509.6727,378.7326,2220.21,1.0733,0.007561,1.2154,1.0838,0.096003,0.7448,69.11,0.6371,0.14751,0.1921,0.05244,0.08036,75.12,407.75,3.639,1876.5,23.665,1076.6,120.0,1777.3,655.0,731.0,1510.0,20.58
2023-01-11,3969.61,1844.051,11402.52,33973.01,595.06,2252.98,1578.26,169.64,863.19,1075.023,783.83,676.61,522.98,247.43,366.58,629.93,3450.88,2700.75,2031.65,4099.76,447.41,7724.98,26446.0,1901.25,1204.976,14947.91,6924.19,738.83,25546.86,8726.3,2207.8,7195.337,1016.85,13531.78,21436.05,2359.53,14751.44,60105.5,2263.24,140.53125,121.015625,114.4375,109.2265625,102.90625,125.33,147.24,137.64,117.54,105.725,132.45,103.68,114.9,145.6,96.265,100.18,95.9,113.35,533.3004,222.67,306.68,179.33,266.3078,511.8277,380.3806,2230.83,1.0757,0.00755,1.2146,1.0738,0.095577,0.7449,69.285,0.6365,0.14779,0.1936,0.05283,0.08026,77.41,416.6,3.671,1878.9,23.481,1073.8,121.5,1781.1,656.0,740.0,1515.0,21.09
2023-01-12,3983.17,1876.064,11459.61,34189.97,596.43,2269.26,1572.1,171.05,868.1,1076.865,777.62,689.26,524.63,250.12,364.23,634.03,3474.6,2720.09,2062.07,4126.68,450.22,7794.04,26449.82,1908.18,1216.023,15058.3,6975.68,741.9,25733.96,8828.1,2225.27,7280.396,1018.31,13544.32,21514.1,2365.1,14731.64,59958.03,2286.76,143.09375,122.09375,115.234375,109.78125,103.0664063,126.51,148.08,138.22,117.85,105.84,133.03,104.18,115.43,145.17,96.39,100.225,96.325,113.34,535.5246,223.29,308.81,179.56,268.1642,514.3649,382.4623,2246.33,1.0853,0.007737,1.221,1.078,0.096094,0.7481,69.88,0.6395,0.1486,0.1961,0.05308,0.08027,78.39,419.65,3.695,1898.8,24.004,1074.6,122.03,1790.9,671.0,742.75,1529.5,18.83
2023-01-13,3999.09,1887.034,11541.48,34302.61,600.66,2276.98,1579.53,171.98,867.03,1087.352,781.2,690.21,528.16,248.6,362.63,638.08,3503.95,2735.72,2080.35,4150.8,452.54,7844.07,26119.52,1903.08,1226.553,15086.52,7023.5,748.04,25783.48,8881.7,2217.18,7328.1,1029.84,13794.93,21738.66,2386.09,14824.13,60261.18,2289.89,142.09375,121.4375,114.765625,109.4296875,102.8828125,126.47,147.42,138.31,117.88,105.825,133.02,104.21,115.42,144.41,96.395,100.07,96.25,114.37,534.8201,223.04,308.21,179.48,267.7909,515.1666,382.6264,2238.14,1.083,0.007821,1.2227,1.0788,0.096179,0.7465,69.93,0.6375,0.14923,0.1959,0.05329,0.08055,79.86,421.6,3.419,1921.7,24.372,1063.7,123.59,1787.3,675.0,743.75,1538.25,18.35
2023-01-16,3999.09,1887.034,11541.48,34302.61,600.66,2276.98,1579.53,171.98,867.03,1087.352,781.2,690.21,528.16,248.6,362.63,638.18,3511.28,2735.88,2080.43,4157.0,454.63,7860.07,25822.32,1886.31,1228.352,15134.04,7043.31,748.35,25901.33,8871.1,2225.1,7388.176,1030.91,14001.55,21746.72,2399.86,14927.01,60092.97,2264.8,142.09375,121.4375,114.765625,109.4296875,102.8828125,126.91,147.36,138.21,117.9,105.84,132.9,103.95,115.25,144.64,96.395,99.795,95.875,113.63,534.9261,223.12,308.4,179.5,267.8358,515.3157,382.6458,2238.14,1.0822,0.007778,1.2194,1.0794,0.095973,0.7458,69.93,0.6381,0.14841,0.1941,0.05325,0.08092,79.86,421.6,3.419,1921.7,24.372,1063.7,120.51,1787.3,675.0,743.75,1538.25,19.49
2023-01-17,3990.97,1884.286,11557.19,33910.85,596.59,2286.94,1571.65,170.4,859.73,1088.106,781.17,691.07,522.5,248.8,362.18,638.05,3507.69,2736.45,2088.59,4174.33,456.46,7851.03,26138.68,1902.89,1232.6,15187.07,7077.16,748.81,25981.19,8890.4,2212.83,7386.292,1027.38,13935.75,21577.64,2379.39,14932.93,60655.72,2285.59,141.625,121.203125,114.671875,109.4921875,102.96875,127.05,149.12,139.26,118.48,106.065,134.06,104.45,116.48,144.84,96.385,99.835,95.225,112.9,535.5091,223.46,308.9,179.68,268.1183,515.9852,383.2334,2235.72,1.0788,0.007805,1.2286,1.0845,0.09599,0.7469,70.04,0.6425,0.14763,0.1959,0.05359,0.08071,80.18,422.3,3.586,1909.9,24.068,1037.5,121.02,1734.0,685.25,751.75,1539.75,19.36
2023-01-18,3928.86,1854.365,11410.29,33296.96,585.64,2257.63,1549.37,168.82,843.87,1073.99,760.45,678.87,515.28,244.92,353.46,633.51,3510.94,2713.54,2104.21,4174.34,457.53,7830.7,26791.12,1934.93,1227.499,15181.8,7083.39,749.12,26052.39,8933.3,2218.74,7393.356,1030.06,13885.92,21678.0,2368.32,14932.93,61045.74,2302.84,144.71875,122.796875,115.90625,110.28125,103.1914063,128.3,152.96,140.3,118.69,106.08,135.35,104.98,118.04,146.13,96.445,99.81,95.95,114.1,539.1007,224.89,312.9,179.93,270.2829,518.6988,386.6626,2256.53,1.0794,0.007758,1.2348,1.0914,0.096752,0.7411,69.595,0.6443,0.14798,0.193,0.05294,0.0808,79.48,423.45,3.311,1907.0,23.647,1034.5,121.37,1706.0,681.25,742.5,1524.5,20.34
2023-01-19,3898.85,1836.345,11295.67,33044.56,578.61,2231.84,1552.99,170.34,826.29,1055.812,752.72,686.38,511.31,243.82,349.93,627.53,3485.5,2685.32,2070.0,4094.28,450.45,7747.29,26405.23,1915.62,1225.792,14920.36,6951.87,735.68,25596.28,8793.1,2173.89,7435.308,1027.91,13906.53,21650.98,2380.34,14932.93,60858.43,2266.46,144.03125,122.5625,115.640625,110.0234375,103.1171875,128.12,151.54,139.55,118.29,105.955,134.63,104.87,117.53,146.5,96.675,99.79,96.0,114.9,538.3508,224.69,312.11,179.87,269.5974,516.5364,386.3069,2251.77,1.0833,0.007786,1.2391,1.0916,0.096932,0.7426,69.32,0.6396,0.14759,0.1931,0.05265,0.0811,80.33,423.15,3.275,1923.9,23.87,1032.0,122.25,1768.5,677.25,734.5,1514.75,20.52
2023-01-20,3972.61,1867.336,11619.03,33375.49,588.16,2292.54,1561.79,177.09,837.89,1081.813,758.85,695.32,521.77,246.74,351.99,636.4,3517.36,2725.4,2080.41,4119.9,452.12,7770.59,26553.53,1926.87,1235.205,15033.56,6995.99,738.64,25775.52,8918.2,2197.42,7452.155,1036.24,13958.4,22044.65,2395.26,14932.93,60621.77,2273.55,141.96875,121.6875,115.0625,109.6640625,102.9960938,127.19,147.26,138.27,117.8,105.85,133.16,104.36,115.7,147.0,96.6,99.74,96.0,114.45,536.3337,223.85,309.27,179.77,268.3625,516.1232,385.6833,2240.19,1.0856,0.007716,1.2397,1.0863,0.097142,0.7474,69.84,0.6472,0.14723,0.1921,0.05299,0.08092,81.31,425.15,3.174,1928.2,23.935,1038.1,123.08,1723.2,676.25,741.5,1506.5,19.85
2023-01-23,4019.81,1890.767,11872.54,33629.56,594.75,2344.75,1566.24,180.24,847.05,1098.787,761.11,693.91,523.43,247.33,352.14,642.68,3539.23,2754.96,2095.61,4150.82,454.49,7784.67,26906.04,1945.38,1242.871,15102.95,7032.02,747.87,25821.45,8944.1,2224.53,7457.266,1038.68,13958.4,22044.65,2395.26,14932.93,60941.67,2290.69,141.15625,121.28125,114.6875,109.375,102.8789063,126.86,146.4,137.97,117.67,105.825,132.81,104.24,115.36,147.63,96.545,99.74,96.0,114.45,535.7117,223.69,308.66,179.73,268.1105,517.0278,385.937,2234.93,1.0872,0.007653,1.2379,1.0848,0.097682,0.7481,70.335,0.649,0.14723,0.1925,0.05314,0.08138,81.62,425.65,3.447,1928.6,23.554,1046.7,123.23,1701.4,666.25,720.0,1490.25,19.81
2023-01-24,4016.95,1885.611,11846.64,33733.96,595.37,2343.86,1556.12,178.99,852.53,1096.897,764.03,692.41,523.64,248.33,353.85,642.92,3542.82,2755.96,2102.98,4153.02,453.38,7757.36,27299.19,1972.92,1242.39,15093.11,7050.48,746.4,25884.31,8967.1,2216.17,7490.396,1039.2,13958.4,22044.65,2395.26,14932.93,60978.75,2315.76,142.78125,121.828125,115.03125,109.5546875,102.9375,127.13,147.82,138.33,117.84,105.895,133.31,104.84,116.17,147.39,96.53,99.74,95.925,114.45,537.2522,224.26,310.67,179.83,269.1691,517.3895,386.8894,2244.44,1.0887,0.007682,1.2334,1.0839,0.097953,0.748,70.635,0.6504,0.14723,0.1945,0.05321,0.08126,80.13,424.85,3.258,1935.4,23.749,1057.7,123.01,1735.5,677.0,734.5,1488.5,19.2
2023-01-25,4016.22,1890.319,11814.69,33743.84,599.75,2337.67,1556.28,178.35,848.01,1102.832,766.19,691.78,524.7,248.6,349.03,643.23,3546.39,2756.73,2107.22,4148.11,452.07,7744.87,27395.01,1980.69,1240.333,15081.64,7043.88,741.34,25875.3,8957.5,2204.3,7468.297,1041.26,13958.4,22044.65,2428.57,14932.93,60205.06,2353.21,142.65625,121.90625,115.140625,109.6640625,102.9804688,127.61,147.16,138.36,117.93,105.935,133.23,105.17,115.79,147.34,96.49,99.74,95.85,114.95,537.6934,224.32,310.86,179.89,269.4186,517.2733,386.9474,2246.82,1.0916,0.007716,1.2403,1.0893,0.097998,0.7467,71.155,0.6479,0.14723,0.197,0.05323,0.0812,80.15,424.45,3.067,1942.6,23.941,1037.0,122.82,1687.9,674.75,741.25,1502.5,19.08
2023-01-26,4060.43,1903.064,12051.48,33949.41,602.72,2375.4,1558.72,181.3,852.73,1125.24,764.07,714.77,527.24,251.33,350.38,648.33,3566.79,2777.62,2104.05,4173.98,453.98,7761.11,27362.75,1978.4,1247.012,15132.85,7095.99,747.21,26217.56,9035.6,2190.53,7468.297,1052.46,13958.4,22566.78,2468.65,14932.93,60205.06,2355.08,142.5,121.5625,114.859375,109.4609375,102.8945313,127.19,145.9,137.75,117.68,105.86,132.49,104.74,115.2,147.4,96.52,99.74,95.4,114.83,536.6331,223.83,309.71,179.83,269.1588,518.1214,386.8164,2241.19,1.0892,0.007679,1.2408,1.0863,0.097381,0.7507,71.255,0.6489,0.14723,0.1973,0.05321,0.08122,81.01,426.75,2.944,1930.0,24.02,1013.6,122.97,1663.8,682.5,752.5,1523.5,18.73
2023-01-27,4070.56,1911.456,12166.6,33978.08,603.02,2385.91,1547.92,182.9,855.73,1150.81,762.14,700.58,525.46,253.7,350.27,649.94,3571.41,2785.84,2109.29,4178.01,455.17,7765.15,27382.56,1982.66,1247.604,15150.03,7097.21,750.67,26435.75,9060.2,2197.66,7493.833,1051.19,13958.4,22688.9,2484.02,14932.93,59330.9,2324.32,142.4375,121.296875,114.609375,109.3125,102.8359375,126.69,145.48,137.44,117.54,105.84,132.12,104.64,114.61,146.73,96.435,99.74,95.225,114.26,535.917,223.36,308.55,179.81,268.9155,518.3162,386.883,2239.4,1.0868,0.007699,1.2382,1.0858,0.097013,0.7513,71.235,0.6493,0.14723,0.1957,0.05329,0.0812,79.68,422.25,3.109,1929.4,23.622,1007.4,124.19,1599.7,683.0,750.0,1509.5,18.51
2023-01-30,4017.77,1885.72,11912.39,33717.09,599.89,2339.64,1533.57,179.61,847.44,1131.095,762.71,684.53,521.79,250.56,348.68,643.95,3553.02,2759.32,2108.32,4158.63,454.4,7784.87,27433.4,1982.4,1239.597,15126.08,7082.01,744.83,26335.98,9049.3,2200.08,7481.653,1044.0,14065.15,22069.73,2450.47,15493.82,59500.41,2320.22,141.84375,120.984375,114.28125,109.03125,102.7304688,126.42,144.56,136.7,117.11,105.685,131.38,104.58,113.91,146.86,96.46,100.02,95.15,114.76,534.8974,223.03,307.63,179.76,268.33,517.0457,385.8971,2235.0,1.0851,0.007669,1.2352,1.0812,0.09618,0.747,70.695,0.6469,0.1481,0.1953,0.05327,0.08147,77.9,420.2,2.677,1922.9,23.733,1020.6,123.44,1628.0,683.75,752.5,1535.25,19.94
2023-01-31,4076.6,1931.945,12101.93,34086.04,607.9,2373.29,1553.43,182.04,861.96,1156.216,770.91,690.59,533.4,255.26,351.17,648.37,3548.94,2785.0,2100.44,4163.45,453.21,7771.7,27327.11,1975.27,1251.507,15128.27,7082.42,745.19,26599.74,9034.0,2198.54,7476.661,1031.5,13885.97,21842.33,2425.08,15265.2,59549.9,2334.45,141.75,121.203125,114.515625,109.2421875,102.8242188,126.26,144.0,136.82,117.3,105.745,131.52,104.51,114.12,146.56,96.445,100.185,95.375,114.3,535.7896,223.25,308.18,179.91,269.2101,517.4664,386.3276,2243.23,1.0863,0.007687,1.232,1.0914,0.095565,0.7515,70.645,0.644,0.14803,0.197,0.05308,0.08116,78.87,422.6,2.684,1929.5,23.836,1021.1,123.37,1648.3,679.75,761.25,1538.0,19.4
2023-02-01,4119.21,1960.814,12363.1,34092.96,608.01,2427.68,1560.94,184.49,868.1,1178.102,776.77,677.53,536.88,257.12,351.81,654.32,3585.71,2809.94,2111.8,4171.44,453.09,7761.11,27346.88,1972.23,1248.788,15180.74,7077.11,747.68,26703.87,9098.1,2210.13,7501.662,1042.79,13977.33,22072.18,2449.8,15420.13,59708.08,2329.58,144.65625,122.46875,115.484375,109.875,103.0117188,127.13,143.98,136.75,117.17,105.675,131.37,104.46,113.94,146.72,96.425,100.135,95.925,114.67,537.5662,223.74,309.76,180.07,270.4406,519.5421,388.053,2255.53,1.099,0.007753,1.2376,1.1009,0.096715,0.7524,71.34,0.6506,0.14832,0.198,0.05375,0.08118,76.41,411.1,2.468,1927.8,23.609,1001.7,126.4,1632.6,681.0,759.75,1520.25,17.87
2023-02-02,4179.76,2001.221,12803.14,34053.94,609.12,2495.25,1550.33,196.92,874.82,1214.416,770.11,660.47,535.36,262.86,352.35,662.34,3617.5,2847.82,2133.83,4241.12,459.2,7820.16,27402.05,1965.17,1248.437,15509.19,7166.27,758.61,27100.62,9229.7,2287.4,7511.648,1045.56,13929.28,21958.36,2468.88,15595.16,59932.24,2316.13,144.75,122.53125,115.546875,109.953125,103.0546875,127.46,149.54,139.83,118.61,106.06,134.7,107.59,118.11,146.79,96.455,100.305,96.725,114.82,540.7143,225.32,313.97,180.32,272.093,524.9662,390.886,2255.76,1.091,0.007771,1.2225,1.095,0.096409,0.751,70.83,0.6476,0.14857,0.1983,0.05356,0.08194,75.88,409.1,2.456,1916.3,23.615,1032.6,124.64,1642.6,675.25,761.0,1534.25,18.73
2023-02-03,4136.48,1985.534,12573.36,33926.01,608.5,2475.27,1546.32,192.55,870.28,1176.669,766.84,658.95,525.63,257.51,345.05,656.26,3577.29,2820.74,2119.0,4257.98,460.77,7901.8,27509.46,1970.26,1251.692,15476.43,7233.94,763.86,26950.74,9225.6,2294.52,7558.108,1038.71,13747.93,21660.47,2480.4,15602.66,60841.88,2255.11,142.8125,121.140625,114.421875,109.0859375,102.6601563,126.37,144.52,138.05,117.92,105.94,132.86,107.03,116.52,147.15,96.615,100.33,96.425,115.49,537.8013,224.25,310.85,180.02,270.2395,522.5976,388.754,2238.22,1.0795,0.007623,1.2056,1.0797,0.094886,0.7465,69.36,0.6331,0.14715,0.1948,0.05272,0.08134,73.39,405.65,2.41,1862.9,22.405,980.3,125.56,1618.4,677.5,756.75,1532.0,18.33
2023-02-06,4111.08,1957.716,12464.51,33891.02,607.64,2445.0,1537.1,190.03,868.47,1175.117,767.03,656.34,519.96,255.77,348.04,648.93,3521.43,2793.59,2083.92,4205.45,457.16,7836.71,27693.65,1979.22,1244.355,15345.91,7137.1,752.4,27022.33,9159.2,2258.2,7538.979,1014.49,13542.66,21222.16,2438.19,15392.82,60506.9,2221.24,141.65625,120.1875,113.5,108.390625,102.3632813,125.23,143.2,136.91,117.37,105.835,131.7,105.46,115.46,146.94,96.535,100.31,96.425,114.13,535.1362,223.26,308.53,179.75,268.8229,519.3249,386.1563,2225.47,1.0726,0.007538,1.2019,1.0773,0.094111,0.7437,68.89,0.6305,0.14714,0.1941,0.05217,0.07979,74.11,403.5,2.457,1866.2,22.237,974.6,124.25,1579.4,679.0,750.25,1521.25,19.43
2023-02-07,4164.0,1972.609,12728.27,34156.69,614.71,2505.26,1547.0,194.74,870.62,1177.704,764.28,676.54,526.71,254.98,347.76,654.56,3531.55,2820.49,2088.94,4209.31,458.19,7864.71,27685.47,1983.4,1248.873,15320.88,7132.35,753.09,27118.74,9172.4,2254.8,7504.139,1015.51,13561.4,21298.7,2451.71,15400.91,60286.04,2209.67,140.75,119.765625,113.234375,108.265625,102.3320313,124.64,142.92,136.7,117.29,105.815,131.54,105.0,115.17,146.84,96.4,100.445,95.675,114.23,534.4319,222.94,307.32,179.76,268.2765,518.8137,385.1425,2221.59,1.0726,0.00763,1.2048,1.0847,0.094581,0.7463,69.505,0.6326,0.14738,0.1921,0.05296,0.07963,77.14,408.05,2.584,1871.7,22.177,986.2,122.27,1641.5,674.0,749.75,1515.25,18.66
2023-02-08,4117.86,1942.599,12495.38,33949.01,611.27,2473.94,1542.24,186.69,865.51,1167.169,757.91,670.76,522.45,254.23,341.81,651.09,3526.93,2801.96,2096.57,4209.15,459.46,7885.17,27606.46,1983.97,1245.655,15412.05,7119.83,748.4,27160.73,9227.3,2244.14,7530.068,1020.58,13505.84,21283.52,2483.64,15618.17,60663.79,2230.35,140.375,119.953125,113.40625,108.3828125,102.3515625,125.26,141.52,136.02,117.0,105.655,130.85,104.81,114.65,146.83,96.38,100.415,95.75,113.98,534.5637,222.9,307.35,179.77,268.4365,518.4024,385.1314,2226.12,1.0712,0.007611,1.2072,1.0858,0.094397,0.7437,69.335,0.6307,0.14725,0.1922,0.0528,0.07935,78.47,403.55,2.396,1877.4,22.42,987.2,122.7,1635.9,678.5,764.75,1519.75,19.63
2023-02-09,4081.5,1915.339,12381.17,33699.88,603.75,2461.49,1528.98,181.47,857.89,1164.749,755.67,665.97,515.1,251.66,336.99,649.01,3534.11,2790.53,2112.68,4250.14,462.31,7911.15,27584.35,1985.0,1241.691,15523.42,7188.36,757.05,27503.75,9243.5,2235.37,7490.333,1024.51,13673.64,21624.36,2481.52,15598.71,60806.22,2196.01,139.625,119.5,113.03125,108.0703125,102.234375,124.84,143.14,136.66,117.19,105.695,131.47,104.91,115.7,146.69,96.325,100.515,94.375,113.45,533.9873,222.81,306.85,179.7,267.6858,517.6099,384.343,2218.12,1.074,0.0076,1.2121,1.0843,0.096631,0.7433,69.475,0.6327,0.14735,0.1896,0.05327,0.07935,78.06,409.7,2.43,1866.2,22.143,964.2,124.67,1616.7,670.75,757.25,1519.25,20.71
